Match_Date,Tournament_ID,Tier,Type,Team_1,Team_2,Winner,Team_1_ID,Team_2_ID,Team_1_Scout_1,Team_1_Scout_2,Team_1_Soldier_1,Team_1_Soldier_2,Team_1_Demo,Team_1_Medic,Team_2_Scout_1,Team_2_Scout_2,Team_2_Soldier_1,Team_2_Soldier_2,Team_2_Demo,Team_2_Medic
"(2023, 03, 12)",RGL_S11,A,regular_season,anglerfish,the covenant,2,RGL_S11_anglerfish,RGL_S11_the covenant,ally,TheGreatMage,tristen,zia,golden,wbacon,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn
"(2023, 03, 13)",RGL_S11,A,regular_season,3d3m,thrembology,1,RGL_S11_3d3m,RGL_S11_thrembology,raphaim,rekuso,Walrex,pauldogg,vaati,Dank,WONDER.,jayytee,speedy,saxophone,averted,Divine
"(2023, 03, 14)",RGL_S11,A,regular_season,the covenant,3d3m,1,RGL_S11_the covenant,RGL_S11_3d3m,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn,raphaim,rekuso,Walrex,pauldogg,vaati,Dank
"(2023, 03, 14)",RGL_S11,A,regular_season,gpg,thrembology,2,RGL_S11_gpg,RGL_S11_thrembology,KJKUOD,scarfs,kawa,slugmundo,peniferous,jimmy,WONDER.,jayytee,speedy,saxophone,averted,Divine
"(2023, 03, 15)",ETF2L_S44,A,regular_season,$hadowwizardmoneygang,comedyshortsgaming,2,ETF2L_S44_$hadowwizardmoneygang,ETF2L_S44_comedyshortsgaming,aph,varnu,opti,jordy,mak,patchouli,amppis,loopy,thaigrr,haunts,Fancy,Condawg
"(2023, 03, 16)",ETF2L_S44,A,regular_season,/for fence,witness gaming/eu,2,ETF2L_S44_/for fence,ETF2L_S44_witness gaming/eu,AlienSmiley,Cuby,Ronz,Brujman,deli69,juxta,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 03, 16)",ETF2L_S44,A,regular_season,nati noot,tf2easy,2,ETF2L_S44_nati noot,ETF2L_S44_tf2easy,Lanzer,hexerii,Ryfourn,Nati Noot,playgrey,Faust,Nicky,morale,nubbi,Josh,Nas boii,June
"(2023, 03, 16)",ETF2L_S44,A,regular_season,noobpanzer,svift,1,ETF2L_S44_noobpanzer,ETF2L_S44_svift,voxtec,schocky,puck,adysky,Joe,piggles,sneaky,pandemic,edk,danny,ympo,gragery
"(2023, 03, 16)",RGL_S11,A,regular_season,gpg,the covenant,2,RGL_S11_gpg,RGL_S11_the covenant,KJKUOD,scarfs,kawa,slugmundo,peniferous,jimmy,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn
"(2023, 03, 16)",RGL_S11,A,regular_season,insect gang,3d3m,2,RGL_S11_insect gang,RGL_S11_3d3m,gwendolyn,millie,mopsy,KTB,dingo,hannahburger,raphaim,rekuso,Walrex,pauldogg,vaati,Dank
"(2023, 03, 16)",RGL_S11,A,regular_season,like a g6,froyotech,2,RGL_S11_like a g6,RGL_S11_froyotech,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY,sandblast,yumyum,cin,donovin,b4nny,meyy
"(2023, 03, 21)",RGL_S11,A,regular_season,like a g6,the goblinvite zone,1,RGL_S11_like a g6,RGL_S11_the goblinvite zone,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY,deadlyseed,magma,tomato tom,Alexandros,Guyehhh,charis
"(2023, 03, 21)",RGL_S11,A,regular_season,insect gang,3d3m,2,RGL_S11_insect gang,RGL_S11_3d3m,gwendolyn,millie,mopsy,KTB,dingo,hannahburger,raphaim,rekuso,Walrex,pauldogg,vaati,Dank
"(2023, 03, 21)",RGL_S11,A,regular_season,like a g6,3d3m,1,RGL_S11_like a g6,RGL_S11_3d3m,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY,raphaim,rekuso,Walrex,pauldogg,vaati,Dank
"(2023, 03, 21)",RGL_S11,A,regular_season,tm06,thrembology,2,RGL_S11_tm06,RGL_S11_thrembology,Scream,Pauly,loafe,apathy,sleepy,pablo,WONDER.,jayytee,speedy,saxophone,averted,Divine
"(2023, 03, 21)",RGL_S11,A,regular_season,froyotech,the goblinvite zone,1,RGL_S11_froyotech,RGL_S11_the goblinvite zone,sandblast,yumyum,cin,donovin,b4nny,meyy,deadlyseed,magma,tomato tom,Alexandros,Guyehhh,charis
"(2023, 03, 22)",ETF2L_S44,A,regular_season,$hadowwizardmoneygang,noobpanzer,2,ETF2L_S44_$hadowwizardmoneygang,ETF2L_S44_noobpanzer,aph,varnu,opti,jordy,mak,patchouli,voxtec,schocky,puck,adysky,Joe,piggles
"(2023, 03, 22)",RGL_S11,A,regular_season,tm06,the goblinvite zone,1,RGL_S11_tm06,RGL_S11_the goblinvite zone,Scream,Pauly,loafe,apathy,sleepy,pablo,deadlyseed,magma,tomato tom,Alexandros,Guyehhh,charis
"(2023, 03, 23)",ETF2L_S44,A,regular_season,/for fence,tf2easy,2,ETF2L_S44_/for fence,ETF2L_S44_tf2easy,AlienSmiley,Cuby,Ronz,Brujman,deli69,juxta,Nicky,morale,nubbi,Josh,Nas boii,June
"(2023, 03, 23)",ETF2L_S44,A,regular_season,$hadowwizardmoneygang,witness gaming/eu,2,ETF2L_S44_$hadowwizardmoneygang,ETF2L_S44_witness gaming/eu,aph,varnu,opti,jordy,mak,patchouli,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 03, 23)",RGL_S11,A,regular_season,anglerfish,insect gang,1,RGL_S11_anglerfish,RGL_S11_insect gang,ally,TheGreatMage,tristen,zia,golden,wbacon,gwendolyn,millie,mopsy,KTB,dingo,hannahburger
"(2023, 03, 23)",RGL_S11,A,regular_season,like a g6,gpg,1,RGL_S11_like a g6,RGL_S11_gpg,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY,KJKUOD,scarfs,kawa,slugmundo,peniferous,jimmy
"(2023, 03, 23)",RGL_S11,A,regular_season,tm06,the covenant,2,RGL_S11_tm06,RGL_S11_the covenant,Scream,Pauly,loafe,apathy,sleepy,pablo,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn
"(2023, 03, 23)",RGL_S11,A,regular_season,froyotech,3d3m,1,RGL_S11_froyotech,RGL_S11_3d3m,sandblast,yumyum,cin,donovin,b4nny,meyy,raphaim,rekuso,Walrex,pauldogg,vaati,Dank
"(2023, 03, 23)",RGL_S11,A,regular_season,thrembology,the goblinvite zone,1,RGL_S11_thrembology,RGL_S11_the goblinvite zone,WONDER.,jayytee,speedy,saxophone,averted,Divine,deadlyseed,magma,tomato tom,Alexandros,Guyehhh,charis
"(2023, 03, 26)",ETF2L_S44,A,regular_season,comedyshortsgaming,svift,1,ETF2L_S44_comedyshortsgaming,ETF2L_S44_svift,amppis,loopy,thaigrr,haunts,Fancy,Condawg,sneaky,pandemic,edk,danny,ympo,gragery
"(2023, 03, 26)",RGL_S11,A,regular_season,anglerfish,the goblinvite zone,1,RGL_S11_anglerfish,RGL_S11_the goblinvite zone,ally,TheGreatMage,tristen,zia,golden,wbacon,deadlyseed,magma,tomato tom,Alexandros,Guyehhh,charis
"(2023, 03, 27)",ETF2L_S44,A,regular_season,nati noot,noobpanzer,2,ETF2L_S44_nati noot,ETF2L_S44_noobpanzer,Lanzer,hexerii,Ryfourn,Nati Noot,playgrey,Faust,voxtec,schocky,puck,adysky,Joe,piggles
"(2023, 03, 28)",RGL_S11,A,regular_season,froyotech,gpg,1,RGL_S11_froyotech,RGL_S11_gpg,sandblast,yumyum,cin,donovin,b4nny,meyy,KJKUOD,scarfs,kawa,slugmundo,peniferous,jimmy
"(2023, 03, 28)",RGL_S11,A,regular_season,thrembology,the covenant,2,RGL_S11_thrembology,RGL_S11_the covenant,WONDER.,jayytee,speedy,saxophone,averted,Divine,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn
"(2023, 03, 28)",RGL_S11,A,regular_season,3d3m,the goblinvite zone,1,RGL_S11_3d3m,RGL_S11_the goblinvite zone,raphaim,rekuso,Walrex,pauldogg,vaati,Dank,deadlyseed,magma,tomato tom,Alexandros,Guyehhh,charis
"(2023, 03, 29)",RGL_S11,A,regular_season,anglerfish,thrembology,2,RGL_S11_anglerfish,RGL_S11_thrembology,ally,TheGreatMage,tristen,zia,golden,wbacon,WONDER.,jayytee,speedy,saxophone,averted,Divine
"(2023, 03, 29)",RGL_S11,A,regular_season,tm06,like a g6,2,RGL_S11_tm06,RGL_S11_like a g6,Scream,Pauly,loafe,apathy,sleepy,pablo,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY
"(2023, 03, 30)",ETF2L_S44,A,regular_season,/for fence,noobpanzer,draw,ETF2L_S44_/for fence,ETF2L_S44_noobpanzer,AlienSmiley,Cuby,Ronz,Brujman,deli69,juxta,voxtec,schocky,puck,adysky,Joe,piggles
"(2023, 03, 30)",ETF2L_S44,A,regular_season,$hadowwizardmoneygang,svift,draw,ETF2L_S44_$hadowwizardmoneygang,ETF2L_S44_svift,aph,varnu,opti,jordy,mak,patchouli,sneaky,pandemic,edk,danny,ympo,gragery
"(2023, 03, 30)",RGL_S11,A,regular_season,anglerfish,tm06,1,RGL_S11_anglerfish,RGL_S11_tm06,ally,TheGreatMage,tristen,zia,golden,wbacon,Scream,Pauly,loafe,apathy,sleepy,pablo
"(2023, 03, 30)",RGL_S11,A,regular_season,thrembology,insect gang,1,RGL_S11_thrembology,RGL_S11_insect gang,WONDER.,jayytee,speedy,saxophone,averted,Divine,gwendolyn,millie,mopsy,KTB,dingo,hannahburger
"(2023, 03, 30)",RGL_S11,A,regular_season,3d3m,gpg,1,RGL_S11_3d3m,RGL_S11_gpg,raphaim,rekuso,Walrex,pauldogg,vaati,Dank,KJKUOD,scarfs,kawa,slugmundo,peniferous,jimmy
"(2023, 03, 30)",RGL_S11,A,regular_season,the covenant,the goblinvite zone,1,RGL_S11_the covenant,RGL_S11_the goblinvite zone,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn,deadlyseed,magma,tomato tom,Alexandros,Guyehhh,charis
"(2023, 04, 01, 17, 0)",RGL_S11,A,playoff,like a g6,gpg,1,RGL_S11_like a g6,RGL_S11_gpg,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY,KJKUOD,scarfs,kawa,slugmundo,peniferous,jimmy
"(2023, 04, 01, 17, 0)",RGL_S11,A,playoff,froyotech,the covenant,1,RGL_S11_froyotech,RGL_S11_the covenant,sandblast,yumyum,cin,donovin,b4nny,meyy,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn
"(2023, 04, 01, 19, 30)",RGL_S11,A,playoff,the covenant,gpg,1,RGL_S11_the covenant,RGL_S11_gpg,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn,KJKUOD,scarfs,kawa,slugmundo,peniferous,jimmy
"(2023, 04, 01, 21, 30)",RGL_S8,A,playoff,like a g6,froyotech,2,RGL_S8_like a g6,RGL_S8_froyotech,cap,botmode,SOOOOOAPYMEiSTER,zilly,Logan,hhhwrd,b4nny,jayhyunpae,mirrorman,marmaloo,habib,meyy
"(2023, 04, 02)",ETF2L_S44,A,regular_season,comedyshortsgaming,nati noot,1,ETF2L_S44_comedyshortsgaming,ETF2L_S44_nati noot,amppis,loopy,thaigrr,haunts,Fancy,Condawg,Lanzer,hexerii,Ryfourn,Nati Noot,playgrey,Faust
"(2023, 04, 02)",ETF2L_S44,A,regular_season,tf2easy,witness gaming/eu,2,ETF2L_S44_tf2easy,ETF2L_S44_witness gaming/eu,Nicky,morale,nubbi,Josh,Nas boii,June,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 04, 02)",ETF2L_S44,A,regular_season,svift,witness gaming/eu,2,ETF2L_S44_svift,ETF2L_S44_witness gaming/eu,sneaky,pandemic,edk,danny,ympo,gragery,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 04, 02, 17, 0)",RGL_S11,A,playoff,like a g6,the covenant,1,RGL_S11_like a g6,RGL_S11_the covenant,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY,scratchh,exile,kev777,GrapeJuice,samburgerr,aZn
"(2023, 04, 02, 19, 30)",RGL_S11,A,playoff,froyotech,like a g6,2,RGL_S11_froyotech,RGL_S11_like a g6,sandblast,yumyum,cin,donovin,b4nny,meyy,branslam,gungon,kobe1920,SOOOOOAPYMEiSTER,habib,LOLGUY
"(2023, 04, 05)",ETF2L_S44,A,regular_season,$hadowwizardmoneygang,nati noot,1,ETF2L_S44_$hadowwizardmoneygang,ETF2L_S44_nati noot,aph,varnu,opti,jordy,mak,patchouli,Lanzer,hexerii,Ryfourn,Nati Noot,playgrey,Faust
"(2023, 04, 05)",ETF2L_S44,A,regular_season,/for fence,comedyshortsgaming,draw,ETF2L_S44_/for fence,ETF2L_S44_comedyshortsgaming,AlienSmiley,Cuby,Ronz,Brujman,deli69,juxta,amppis,loopy,thaigrr,haunts,Fancy,Condawg
"(2023, 04, 05)",ETF2L_S44,A,regular_season,noobpanzer,tf2easy,1,ETF2L_S44_noobpanzer,ETF2L_S44_tf2easy,voxtec,schocky,puck,adysky,Joe,piggles,Nicky,morale,nubbi,Josh,Nas boii,June
"(2023, 04, 09)",ETF2L_S44,A,regular_season,nati noot,svift,draw,ETF2L_S44_nati noot,ETF2L_S44_svift,Lanzer,hexerii,Ryfourn,Nati Noot,playgrey,Faust,sneaky,pandemic,edk,danny,ympo,gragery
"(2023, 04, 10)",ETF2L_S44,A,regular_season,noobpanzer,witness gaming/eu,2,ETF2L_S44_noobpanzer,ETF2L_S44_witness gaming/eu,voxtec,schocky,puck,adysky,Joe,piggles,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 04, 12)",ETF2L_S44,A,regular_season,comedyshortsgaming,tf2easy,draw,ETF2L_S44_comedyshortsgaming,ETF2L_S44_tf2easy,amppis,loopy,thaigrr,haunts,Fancy,Condawg,Nicky,morale,nubbi,Josh,Nas boii,June
"(2023, 04, 13)",ETF2L_S44,A,regular_season,$hadowwizardmoneygang,/for fence,2,ETF2L_S44_$hadowwizardmoneygang,ETF2L_S44_/for fence,aph,varnu,opti,jordy,mak,patchouli,AlienSmiley,Cuby,Ronz,Brujman,deli69,juxta
"(2023, 04, 22, 17, 0)",ETF2L_S44,A,playoff,tf2easy,ComedyShortsGaming,1,ETF2L_S44_tf2easy,ETF2L_S44_ComedyShortsGaming,Nicky,morale,nubbi,Josh,Nas boii,June,amppis,loopy,thaigrr,haunts,Fancy,Condawg
"(2023, 04, 22, 21, 0)",ETF2L_S44,A,playoff,Witness Gaming/EU,NOOBPANZER,1,ETF2L_S44_Witness Gaming/EU,ETF2L_S44_NOOBPANZER,ixy,toemas_,Silentes,papi,Domo,Auto,voxtec,schocky,puck,adysky,Joe,piggles
"(2023, 04, 23, 17, 0)",ETF2L_S44,A,playoff,NOOBPANZER,tf2easy,2,ETF2L_S44_NOOBPANZER,ETF2L_S44_tf2easy,voxtec,schocky,puck,adysky,Joe,piggles,Nicky,morale,nubbi,Josh,Nas boii,June
"(2023, 04, 23, 21, 0)",ETF2L_S44,A,playoff,Witness Gaming/EU,tf2easy,1,ETF2L_S44_Witness Gaming/EU,ETF2L_S44_tf2easy,ixy,toemas_,Silentes,papi,Domo,Auto,Nicky,morale,nubbi,Josh,Nas boii,June
"(2023, 07, 05)",ETF2L_S45,A,regular_season,wheelchair,Hubert?s Angels,draw,ETF2L_S45_wheelchair,ETF2L_S45_Hubert?s Angels,zinnsoldat,hexerii,Warped,Faust,playgrey,lenny,$neaky,.pandemiC,puck,amppis,mak,Joe
"(2023, 07, 06)",ETF2L_S45,A,regular_season,MANDEM,witness gaming/eu,1,ETF2L_S45_MANDEM,ETF2L_S45_witness gaming/eu,balder,inso,haunts,kn,Fancy,piggles,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 07, 06)",ETF2L_S45,A,regular_season,Garda Panteri,the last resort,1,ETF2L_S45_Garda Panteri,ETF2L_S45_the last resort,menex,Klsz,Manky,buud,shappie,theos,flick,kori,ry4n,Matthes,zambz,patchouli
"(2023, 07, 08)",ETF2L_S45,A,regular_season,/for fence,Virtus Brah,1,ETF2L_S45_/for fence,ETF2L_S45_Virtus Brah,chey,Nevo,dwo69,Brujman,AlienSmiley,juxta,hai,Olgha,Fischkopf,scar,Kounaa,jel
"(2023, 07, 08, 19, 0)",The_LAN_Downunder_2023,A,playoff,witness gaming/OZ,Tarlantula,1,The_LAN_Downunder_2023_witness gaming/OZ,The_LAN_Downunder_2023_Tarlantula,cooki,silvo,down,conor,enrith,lau,Exquizit,a festive fish,hive,annabelle,silent*,Ashoo
"(2023, 07, 08, 19, 15)",The_LAN_Downunder_2023,A,playoff,Pipelin6,gator blanket,1,The_LAN_Downunder_2023_Pipelin6,The_LAN_Downunder_2023_gator blanket,zerk,Rei,Pipelin,emgee,user,freaky,adam,tg,a team of ants in their prime,Dragonfru,jane doe,Voltage
"(2023, 07, 08, 19, 15)",The_LAN_Downunder_2023,A,playoff,people\'s liberation army sixes,avo\'s cados,1,The_LAN_Downunder_2023_people\'s liberation army sixes,The_LAN_Downunder_2023_avo\'s cados,camille,heebs,ALT,Gooseman,redcoatzygote,dogroll,Afroman,kbn,Avo,berko,frydog,spaceship
"(2023, 07, 08, 19, 15)",The_LAN_Downunder_2023,A,playoff,bwain fweeze,protein farts,2,The_LAN_Downunder_2023_bwain fweeze,The_LAN_Downunder_2023_protein farts,turris,Trumpet,MoeBloke,Tesla,Thyme,Toqoz,dauq,calski,Raelen,feyn,Tay,Wils
"(2023, 07, 09)",ETF2L_S45,A,regular_season,wheelchair,MANDEM,2,ETF2L_S45_wheelchair,ETF2L_S45_MANDEM,zinnsoldat,hexerii,Warped,Faust,playgrey,lenny,balder,inso,haunts,kn,Fancy,piggles
"(2023, 07, 09, 13, 30)",The_LAN_Downunder_2023,A,playoff,witness gaming/OZ,pipelin6,1,The_LAN_Downunder_2023_witness gaming/OZ,The_LAN_Downunder_2023_pipelin6,cooki,silvo,down,conor,enrith,lau,zerk,Rei,Pipelin,emgee,user,freaky
"(2023, 07, 09, 13, 30)",The_LAN_Downunder_2023,A,playoff,people\'s liberation army sixes,protein farts,2,The_LAN_Downunder_2023_people\'s liberation army sixes,The_LAN_Downunder_2023_protein farts,camille,heebs,ALT,Gooseman,redcoatzygote,dogroll,dauq,calski,Raelen,feyn,Tay,Wils
"(2023, 07, 09, 15, 0)",The_LAN_Downunder_2023,A,playoff,pipelin6,people\'s liberation army sixes,2,The_LAN_Downunder_2023_pipelin6,The_LAN_Downunder_2023_people\'s liberation army sixes,zerk,Rei,Pipelin,emgee,user,freaky,camille,heebs,ALT,Gooseman,redcoatzygote,dogroll
"(2023, 07, 09, 15, 15)",The_LAN_Downunder_2023,A,playoff,witness gaming/OZ,protein farts,1,The_LAN_Downunder_2023_witness gaming/OZ,The_LAN_Downunder_2023_protein farts,cooki,silvo,down,conor,enrith,lau,dauq,calski,Raelen,feyn,Tay,Wils
"(2023, 07, 13)",ETF2L_S45,A,regular_season,Hubert?s Angels,Virtus Brah,draw,ETF2L_S45_Hubert?s Angels,ETF2L_S45_Virtus Brah,$neaky,.pandemiC,puck,amppis,mak,Joe,hai,Olgha,Fischkopf,scar,Kounaa,jel
"(2023, 07, 13)",ETF2L_S45,A,regular_season,Garda Panteri,witness gaming/eu,2,ETF2L_S45_Garda Panteri,ETF2L_S45_witness gaming/eu,menex,Klsz,Manky,buud,shappie,theos,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 07, 17, 23, 0)",RGL_S12,A,playoff,Greasy Dothogs,THE COVENANT,2,RGL_S12_Greasy Dothogs,RGL_S12_THE COVENANT,Rekuso,Shamoo,pauldogg,krypt,SIN K4RMA,Dank,gungon,zam,kev,tripbwai,dingo,aZn
"(2023, 07, 18)",ETF2L_S45,A,regular_season,/for fence,the last resort,1,ETF2L_S45_/for fence,ETF2L_S45_the last resort,chey,Nevo,dwo69,Brujman,AlienSmiley,juxta,flick,kori,ry4n,Matthes,zambz,patchouli
"(2023, 07, 18, 23, 0)",RGL_S12,A,playoff,froyotech,LEBRONSTANTINOPLE,1,RGL_S12_froyotech,RGL_S12_LEBRONSTANTINOPLE,b4nny,highfive,Jayhyunpae,donovin,logan,zilly,WONDER.,KJkU0d,saxophone,speedy,Jarrett,Divine
"(2023, 07, 18, 23, 0)",RGL_S12,A,playoff,Estrogen Took my homie,ROME,1,RGL_S12_Estrogen Took my homie,RGL_S12_ROME,Pauly,Scream,apathy,quacks,sleepy,pablo,Vio,FrickMyNick,Frisbee,scumbag steve,MiG-21bis,ghadilli
"(2023, 07, 18, 23, 0)",RGL_S12,A,playoff,Cat Posse,Catgirl Cafe,1,RGL_S12_Cat Posse,RGL_S12_Catgirl Cafe,Shining Star,yumyum,Toss,KTB,kura_beast,Brotein,gwendolyn,mopsy,froot,GrapeJuice,averted,june
"(2023, 07, 19)",ETF2L_S45,A,regular_season,/for fence,Garda Panteri,1,ETF2L_S45_/for fence,ETF2L_S45_Garda Panteri,chey,Nevo,dwo69,Brujman,AlienSmiley,juxta,menex,Klsz,Manky,buud,shappie,theos
"(2023, 07, 20)",ETF2L_S45,A,regular_season,Virtus Brah,MANDEM,2,ETF2L_S45_Virtus Brah,ETF2L_S45_MANDEM,hai,Olgha,Fischkopf,scar,Kounaa,jel,balder,inso,haunts,kn,Fancy,piggles
"(2023, 07, 20)",ETF2L_S45,A,regular_season,wheelchair,witness gaming/eu,2,ETF2L_S45_wheelchair,ETF2L_S45_witness gaming/eu,zinnsoldat,hexerii,Warped,Faust,playgrey,lenny,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 07, 20)",ETF2L_S45,A,regular_season,the last resort,Hubert?s Angels,draw,ETF2L_S45_the last resort,ETF2L_S45_Hubert?s Angels,flick,kori,ry4n,Matthes,zambz,patchouli,$neaky,.pandemiC,puck,amppis,mak,Joe
"(2023, 07, 20, 23, 0)",RGL_S12,A,playoff,Greasy Dothogs,Estrogen Took my homie,1,RGL_S12_Greasy Dothogs,RGL_S12_Estrogen Took my homie,Rekuso,Shamoo,pauldogg,krypt,SIN K4RMA,Dank,Pauly,Scream,apathy,quacks,sleepy,pablo
"(2023, 07, 20, 23, 0)",RGL_S12,A,playoff,LEBRONSTANTINOPLE,Cat Posse,1,RGL_S12_LEBRONSTANTINOPLE,RGL_S12_Cat Posse,WONDER.,KJkU0d,saxophone,speedy,Jarrett,Divine,Shining Star,yumyum,Toss,KTB,kura_beast,Brotein
"(2023, 07, 22, 19, 0)",RGL_S12,A,playoff,froyotech,THE COVENANT,1,RGL_S12_froyotech,RGL_S12_THE COVENANT,b4nny,highfive,Jayhyunpae,donovin,logan,zilly,gungon,zam,kev,tripbwai,dingo,aZn
"(2023, 07, 22, 22, 30)",RGL_S12,A,playoff,Greasy Dothogs,LEBRONSTANTINOPLE,1,RGL_S12_Greasy Dothogs,RGL_S12_LEBRONSTANTINOPLE,Rekuso,Shamoo,pauldogg,krypt,SIN K4RMA,Dank,WONDER.,KJkU0d,saxophone,speedy,Jarrett,Divine
"(2023, 07, 23, 17, 30)",RGL_S12,A,playoff,THE COVENANT,Greasy Dothogs,2,RGL_S12_THE COVENANT,RGL_S12_Greasy Dothogs,gungon,zam,kev,tripbwai,dingo,aZn,Rekuso,Shamoo,pauldogg,krypt,SIN K4RMA,Dank
"(2023, 07, 23, 19, 30)",RGL_S12,A,playoff,froyotech,Greasy Dothogs,1,RGL_S12_froyotech,RGL_S12_Greasy Dothogs,b4nny,highfive,Jayhyunpae,donovin,logan,zilly,Rekuso,Shamoo,pauldogg,krypt,SIN K4RMA,Dank
"(2023, 07, 24)",Ozfortress_S37,A,playoff,xcx,Taoyuan Leopards,1,Ozfortress_S37_xcx,Ozfortress_S37_Taoyuan Leopards,cooki,dauq,lexx,ALT,Tay,conor,Andrew,Sheep,SIBERIA,Doge,memories,dogroll
"(2023, 07, 26)",ETF2L_S45,A,regular_season,MANDEM,the last resort,1,ETF2L_S45_MANDEM,ETF2L_S45_the last resort,balder,inso,haunts,kn,Fancy,piggles,flick,kori,ry4n,Matthes,zambz,patchouli
"(2023, 07, 27)",ETF2L_S45,A,regular_season,Garda Panteri,Hubert?s Angels,draw,ETF2L_S45_Garda Panteri,ETF2L_S45_Hubert?s Angels,menex,Klsz,Manky,buud,shappie,theos,$neaky,.pandemiC,puck,amppis,mak,Joe
"(2023, 07, 27)",Ozfortress_S37,A,playoff,Ascension,en passant,2,Ozfortress_S37_Ascension,Ozfortress_S37_en passant,Fennex,Smazza,gus,Pipelin,Cobra,Raina,HUNGRY,adolo,Thyme,turris,mateo,Mikcow
"(2023, 07, 31)",ETF2L_S45,A,regular_season,Garda Panteri,Virtus Brah,1,ETF2L_S45_Garda Panteri,ETF2L_S45_Virtus Brah,menex,Klsz,Manky,buud,shappie,theos,hai,Olgha,Fischkopf,scar,Kounaa,jel
"(2023, 08, 01)",ETF2L_S45,A,regular_season,/for fence,witness gaming/eu,2,ETF2L_S45_/for fence,ETF2L_S45_witness gaming/eu,chey,Nevo,dwo69,Brujman,AlienSmiley,juxta,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 08, 01)",Ozfortress_S37,A,playoff,Taoyuan Leopards,en passant,1,Ozfortress_S37_Taoyuan Leopards,Ozfortress_S37_en passant,Andrew,Sheep,SIBERIA,Doge,memories,dogroll,HUNGRY,adolo,Thyme,turris,mateo,Mikcow
"(2023, 08, 02)",ETF2L_S45,A,regular_season,wheelchair,Virtus Brah,2,ETF2L_S45_wheelchair,ETF2L_S45_Virtus Brah,zinnsoldat,hexerii,Warped,Faust,playgrey,lenny,hai,Olgha,Fischkopf,scar,Kounaa,jel
"(2023, 08, 03)",ETF2L_S45,A,regular_season,wheelchair,the last resort,2,ETF2L_S45_wheelchair,ETF2L_S45_the last resort,zinnsoldat,hexerii,Warped,Faust,playgrey,lenny,flick,kori,ry4n,Matthes,zambz,patchouli
"(2023, 08, 07)",ETF2L_S45,A,regular_season,Garda Panteri,MANDEM,2,ETF2L_S45_Garda Panteri,ETF2L_S45_MANDEM,menex,Klsz,Manky,buud,shappie,theos,balder,inso,haunts,kn,Fancy,piggles
"(2023, 08, 08)",ETF2L_S45,A,regular_season,Virtus Brah,witness gaming/eu,2,ETF2L_S45_Virtus Brah,ETF2L_S45_witness gaming/eu,hai,Olgha,Fischkopf,scar,Kounaa,jel,ixy,toemas_,Silentes,papi,Domo,Auto
"(2023, 08, 09)",Ozfortress_S37,A,playoff,xcx,Taoyuan Leopards,1,Ozfortress_S37_xcx,Ozfortress_S37_Taoyuan Leopards,cooki,dauq,lexx,ALT,Tay,conor,Andrew,Sheep,SIBERIA,Doge,memories,dogroll
"(2023, 08, 10)",ETF2L_S45,A,regular_season,/for fence,Hubert?s Angels,draw,ETF2L_S45_/for fence,ETF2L_S45_Hubert?s Angels,chey,Nevo,dwo69,Brujman,AlienSmiley,juxta,$neaky,.pandemiC,puck,amppis,mak,Joe
"(2023, 08, 10)",ETF2L_S45,A,regular_season,/for fence,MANDEM,2,ETF2L_S45_/for fence,ETF2L_S45_MANDEM,chey,Nevo,dwo69,Brujman,AlienSmiley,juxta,balder,inso,haunts,kn,Fancy,piggles
"(2023, 08, 10)",ETF2L_S45,A,regular_season,the last resort,Virtus Brah,1,ETF2L_S45_the last resort,ETF2L_S45_Virtus Brah,flick,kori,ry4n,Matthes,zambz,patchouli,hai,Olgha,Fischkopf,scar,Kounaa,jel
"(2023, 08, 16)",ETF2L_S45,A,regular_season,witness gaming/eu,Hubert?s Angels,1,ETF2L_S45_witness gaming/eu,ETF2L_S45_Hubert?s Angels,ixy,toemas_,Silentes,papi,Domo,Auto,$neaky,.pandemiC,puck,amppis,mak,Joe
